tweet_id,tweet_text,date,user_id,user_mentions,retweet_count
1331390403413729281,"@flcnhvy @thesheetztweetz Many small improvements, but overall similar. Wiring is more robust, engines are more mature, nosecone is sealed better, etc.",11/25/2020,44196397,"[{'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [0, 8]}, {'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [9, 25]}]",77
1331389134624219136,@thesheetztweetz But thats why we have SN 9 &amp; SN10,11/25/2020,44196397,"[{'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [0, 16]}]",94
1331388984023461888,"@thesheetztweetz Lot of things need to go right, so maybe 1/3 chance",11/25/2020,44196397,"[{'screen_name': 'thesheetztweetz', 'name': 'Michael Sheetz', 'id': 1231406720, 'id_str': '1231406720', 'indices': [0, 16]}]",146
1331386982296145922,"Good Starship SN8 static fire! Aiming for first 15km / ~50k ft altitude flight next week. Goals are to test 3 engine ascent, body flaps, transition from main to header tanks &amp; landing flip.",11/24/2020,44196397,[],3275
1331317526060539912,@Erdayastronaut @MarcusHouseGame Maybe start on that a year from now. Depends on how Starship progress goes.,11/24/2020,44196397,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': 3167257102, 'id_str': '3167257102', 'indices': [0, 15]}, {'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [16, 32]}]",94
1331317348523970562,@RationalEtienne @MarcusHouseGame Not yet,11/24/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [17, 33]}]",23
1331310252927676416,"@StarshipFairing @MarcusHouseGame Not bad! We will definitely need more engines if we make the cargo bay all propellant, but its probably smarter than a whole new shorter external hull.",11/24/2020,44196397,"[{'screen_name': 'StarshipFairing', 'name': 'Jerry :D', 'id': 1208588367157440513, 'id_str': '1208588367157440513', 'indices': [0, 16]}, {'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [17, 33]}]",40
1331308907797630982,"@MarcusHouseGame Rapid &amp; complete rocket reuse, low cost propellant, orbital refilling &amp; propellant production at destination are the four essential elements of making life multiplanetary",11/24/2020,44196397,"[{'screen_name': 'MarcusHouseGame', 'name': 'Marcus House', 'id': 718325771392172033, 'id_str': '718325771392172033', 'indices': [0, 16]}]",365
1331126834096992258,@Erdayastronaut @PPathole @Teslarati @TeslaRoadTrip Yes,11/24/2020,44196397,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': 3167257102, 'id_str': '3167257102', 'indices': [0, 15]}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': 1291945442, 'id_str': '1291945442', 'indices': [16, 25]}, {'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': 1308211178, 'id_str': '1308211178', 'indices': [26, 36]}, {'screen_name': 'TeslaRoadTrip', 'name': 'TeslaRoadTrip', 'id': 1182382878, 'id_str': '1182382878', 'indices': [37, 51]}]",53
1331075177262661633,"@PPathole @Teslarati @TeslaRoadTrip Were still far from simply video in, control out. The biggest game-changer, currently underway at Tesla, is 360 degree, high fps video for labeling, training &amp; inference.",11/24/2020,44196397,"[{'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': 1291945442, 'id_str': '1291945442', 'indices': [0, 9]}, {'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': 1308211178, 'id_str': '1308211178', 'indices': [10, 20]}, {'screen_name': 'TeslaRoadTrip', 'name': 'TeslaRoadTrip', 'id': 1182382878, 'id_str': '1182382878', 'indices': [21, 35]}]",97
1331062680921235456,@Teslarati @TeslaRoadTrip FSD Beta 5 coming out in a few days. Improvement should be significant.,11/24/2020,44196397,"[{'screen_name': 'Teslarati', 'name': 'TESLARATI', 'id': 1308211178, 'id_str': '1308211178', 'indices': [0, 10]}, {'screen_name': 'TeslaRoadTrip', 'name': 'TeslaRoadTrip', 'id': 1182382878, 'id_str': '1182382878', 'indices': [11, 25]}]",551
1331005909112397824,@XHNews Exciting mission!,11/23/2020,44196397,"[{'screen_name': 'XHNews', 'name': 'China Xinhua News', 'id': 487118986, 'id_str': '487118986', 'indices': [0, 7]}]",140
1330982572038500355,@vincent13031925 @Tesla Wow,11/23/2020,44196397,"[{'screen_name': 'vincent13031925', 'name': 'Vincent 🚀\U0001f7e0', 'id': 1689516060, 'id_str': '1689516060', 'indices': [0, 16]}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': 13298072, 'id_str': '13298072', 'indices': [17, 23]}]",367
1330767169198714880,@Liv_Boeree Yea,11/23/2020,44196397,"[{'screen_name': 'Liv_Boeree', 'name': 'Liv Boeree', 'id': 25422302, 'id_str': '25422302', 'indices': [0, 11]}]",90
1330355871965179909,"Tomorrow will be the 7th flight of this rocket, landing on droneship Of Course I Still Love You",11/22/2020,44196397,[],4008
1330261477798907904,@JohnnaCrider1 @teslaownerssv @28delayslater Sure,11/21/2020,44196397,"[{'screen_name': 'JohnnaCrider1', 'name': 'Johnna Crider', 'id': 1957568797, 'id_str': '1957568797', 'indices': [0, 14]}, {'screen_name': 'teslaownerssv', 'name': 'Tesla Owners Silicon Valley', 'id': 1016059981907386368, 'id_str': '1016059981907386368', 'indices': [15, 29]}, {'screen_name': '28delayslater', 'name': '🐶Earl of Frunkpuppy🐶', 'id': 998140573008695296, 'id_str': '998140573008695296', 'indices': [30, 44]}]",34
1330260234187780111,@FutureJurvetson @flcnhvy True,11/21/2020,44196397,"[{'screen_name': 'FutureJurvetson', 'name': 'Steve Jurvetson', 'id': 125499355, 'id_str': '125499355', 'indices': [0, 16]}, {'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [17, 25]}]",20
1330257784626171908,@RationalEtienne @heydave7 @philwhln We have quiet a queue of products to build! Better do new Roadster at some point.,11/21/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [17, 26]}, {'screen_name': 'philwhln', 'name': 'Phil Whelan 😷🇨🇦\U0001f995🚀', 'id': 13036132, 'id_str': '13036132', 'indices': [27, 36]}]",87
1330257210975395843,"@RationalEtienne @ShyCybertruck Fate loves irony, but hates hypocrisy",11/21/2020,44196397,"[{'screen_name': 'RationalEtienne', 'name': 'Pope of Muskanity', 'id': 2241150253, 'id_str': '2241150253', 'indices': [0, 16]}, {'screen_name': 'ShyCybertruck', 'name': 'Slightly Shy Cybertruck \U0001f973\U0001f967', 'id': 1268392969700290560, 'id_str': '1268392969700290560', 'indices': [17, 31]}]",123
1330211783886462978,"RT @NASA: Booster separation, second-engine start, and fairing separation as the U.S.-European Sentinel-6 Michael Freilich ocean-observing",11/21/2020,44196397,"[{'screen_name': 'NASA', 'name': 'NASA', 'id': 11348282, 'id_str': '11348282', 'indices': [3, 8]}]",1619
1330206717980897283,@ICannot_Enough @heydave7 Yes ,11/21/2020,44196397,"[{'screen_name': 'ICannot_Enough', 'name': 'James Stephenson', 'id': 367237480, 'id_str': '367237480', 'indices': [0, 15]}, {'screen_name': 'heydave7', 'name': 'Dave Lee', 'id': 29893444, 'id_str': '29893444', 'indices': [16, 25]}]",30
1330206500023898117,@flcnhvy Our data center was named Skynet as a joke over 10 years ago. Might have been tempting fate!,11/21/2020,44196397,"[{'screen_name': 'flcnhvy', 'name': 'Viv 🐉', 'id': 1060180551544528897, 'id_str': '1060180551544528897', 'indices': [0, 8]}]",102
