id,username,text,keywords,date,location
1189607741301678082,BorboletAzul27,"#RenunciaPiñera 
#PineraDictador 
#renuncientodos  malditos‼️ https://t.co/XOh7GhZi93",['#RenunciaPiñera'],2019-10-30 18:19:22,"Viña del Mar, Chile"
1189299023066341376,Rena__Rock,"La gente no se va a aburrir y el gobierno debería entenderlo! 
.
.
.
#chiledesperto🇨🇱 #renunciapiñera #lamarchamásgrandedechile en Parque Bustamante https://t.co/cQPE1zFhd9",['#RenunciaPiñera'],2019-10-29 21:52:37,"Santiago, Chile"
1189316247906869248,matilbebordagar,"#SeDesmoronaComodoroPy   
⚠️AHORA.-#LaMarchaMasGrandeDeChile2 en #PlazaItalia,  #Carabineros en las cercanías, #CHILE vía 
@ELTIEMPO
 (se cayó 
@EFEnoticias
💪#ChileNoSeRinde
#FuerzaChile
#RenunciaPiñera https://t.co/UosqMtGG16",['#RenunciaPiñera'],2019-10-29 23:01:04,
1189485256392499201,KaremAedoGonzal,@ferreterobat @gloria_patriota @AgriculturaFM Lo q hace la ignorancia🤦🤦🤦 habla de golpe de estado y ni sabe lo q se necesita para q se constituya como tal🤦🤦🤦 ve como le da razón a la gente q marchar x mejor educación #RenunciaPiñera,['#RenunciaPiñera'],2019-10-30 10:12:39,Santiago - Chile
1189536262874632193,sofivergara96,#ChileViolaLosDerechosHumanos #RenunciaPiñera tienes las manos manchadas https://t.co/TeyupGQ05J,['#RenunciaPiñera'],2019-10-30 13:35:20,"Puente Alto, Chile"
1189640686531792896,giannita_,"@sebastianpinera si fuiste a ver a los carabineros heridos, por que no vas a ver a las familias de los civiles asesinados, por #carabinerosdechile y las fuerzas armadas que tu sacaste a la calle? #RenunciaPiñera",['#RenunciaPiñera'],2019-10-30 20:30:16,chile
1189314168752627712,maxch78,@dmimica Q arte no seas siutico! Solo venganza y decapitación x 2da vez al invasor! Bien por los que lo hicieron #MARICHIWEU #RenunciaPiñera tal cual lo acaba de hacer el presidente de #Libia renunciando junto a su gobierno dsp d 13 días de protestas,['#RenunciaPiñera'],2019-10-29 22:52:48,
1189610918507880450,Rorrovalpo,@ComentandoTele_ SIEMPRE HA SIDO ASÍ!!! NO SE OLVIDEN #PiñeraGate #BancodeTalca #CompradeLan #ContribucionesCaburgua y es la punta del iceberg... #RenunciaPiñera,['#RenunciaPiñera'],2019-10-30 18:31:59,"Concón - ""Las Muchas Aguas"" "
1189586977772978177,elias_sl,"A mira por la tele la #Apec y #COP25  Piñera!!.  Como el mundial de Rusia!!. Agradece a tu gabinete por cagarte la ""referencia de liderazgo mundial"". 😂
#RenunciaPiñera #FelizMiercoles https://t.co/l73HEpKiW1",['#RenunciaPiñera'],2019-10-30 16:56:51,"coyaique, Chile"
1189504458453127169,AguileraMath,"@24HorasTVN Dejen de jugar con la información, son unos chantas de mierda, manipulados por los mismos que no quieren que salga a la luz todo lo que está pasando. #NoMasViolencia #PineraDictador #RenunciaPiñera",['#RenunciaPiñera'],2019-10-30 11:28:57,"Antofagasta, Chile"
