id,username,text,keywords,date,location
1230533330845696001,NubeBionica,"@gblumel @KarlaEnAccion @sebastianpinera  se les viene marzo, inoperantes. 

#Apruebo #NuevaConstitucionParaChile #EnMiChileNoHayJusticia
#RenunciaPiñera
#QueSeVayanTodos https://t.co/WzPPgd94T3",['#RenunciaPiñera'],2020-02-20 16:43:02,"Santiago, Chile"
1228448241911504897,AguaParaChile1,"NO AL TPP11 

No a la trampa excluyente de políticos corruptos
#QueSeVayanTODOS

#AsambleaConstituyente Soberana, los cabildos son el camino, el poder es de la gente libre

#ChileDespertó
#ChileViolatesHumanRights
#RenunciaPiñera
#ChileEnDictadura

Son la misma mierda de siempre https://t.co/ofe30Eb2o9",['#RenunciaPiñera'],2020-02-14 22:37:38,
1223456786386210816,VitoCebollas,#RenunciaPiñera o mejor dicho #RenunciaPiñeraCTM https://t.co/WG7uDlRY79,['#RenunciaPiñera'],2020-02-01 04:03:23,"Santiago, Metropolitana de San"
1231069989995761665,Kesy93106684,"#YoAprueboLaNuevaConstitucion
#ConvencionConstituyente
#RenunciaPiñera
#DefendamosChiloe
No investigan porque tienen claro quienes fueron 👀 https://t.co/cYt9HSWN0o",['#RenunciaPiñera'],2020-02-22 04:15:32,"Santiago, Chile"
1229784980752080897,Tj_Toro9,"Se viene Marzo 😆👽.

#RenunciaPiñera
#ChileDesperto
#SeVieneMarzo. https://t.co/0wwtbZ9flF",['#RenunciaPiñera'],2020-02-18 15:09:22,Viña del Mar - Chile
1229523891946708993,Jen_surdelmundo,"Bello recuerdo para esperar marzo y  nosotros juntarnos en ""Las plazas de la dignidad de todo Chile"" #RenunciaPiñera #8DeMarzo #estonohaterminado https://t.co/Pa9sXodNDV",['#RenunciaPiñera'],2020-02-17 21:51:53,al sur del mundo
1231899840675819521,DominaetDomine,😪😪😪😪 Sin palabras! @sebastianpinera alvo que decirle a la abuela? #traidor #CobardesDeLaMoneda #RenunciaPiñera #YoRechazo #YoApoyoACarabineros #IzquierdaGolpista #FueraComunistas https://t.co/t2ie2g0hcw,['#RenunciaPiñera'],2020-02-24 11:13:04,
1232077897097269248,jorgedelcuri,"En el triunfo de Curicó Unido ante Colo Colo se festejó cantando “Piñera va a Caer” 😀😀😀✅✅✅✅ #CuricoColoColoxCDF 
#VamosCuri 

No pueden ponerle mute a todo el mundo 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️ @PiensaPrensa 
#RenunciaPiñera https://t.co/n9FPsjFWp5",['#RenunciaPiñera'],2020-02-24 23:00:36,Curicó
1231247392344809474,Issabellilla,@PiensaPrensa Que bueno le quemaron su chiche nuevo 🤣 el cafecito literario👍👍👍#RenunciaPiñera,['#RenunciaPiñera'],2020-02-22 16:00:28,
1223660535415300096,Necronauta,"Científicos descubren lo que ya sabíamos.

#renunciapiñera #aguantepaint #ratasincerebro https://t.co/oQ1mYnaWpq",['#RenunciaPiñera'],2020-02-01 17:33:00,Wallmapu
1225437366627819520,pau_monzu,"@MegafonoPopular @KarlaEnAccion Patética... esta soldada es otra miserabla ansiosa por el poder, apitutando a su familia con buenos sueldos... por eso y más!:
#PiñeraMiente 
#RenunciaPiñera https://t.co/XkoqvfK546",['#RenunciaPiñera'],2020-02-06 15:13:30,
1227208641725566977,RobertttEdu,@latercera Weon COMO@NADIE PUEDE SACAR a este saco e weas del mando!!!! @sebastianpinera ERES LO PEOR QUE LE HA PASADO A MI PAÍS !!!!!!! #renunciaPiñera,['#RenunciaPiñera'],2020-02-11 12:31:55,Chile
1230142389534240768,ROCKDRIGORE,El himno que suena en todos los estadios! 🎶🎵 Y que sonará en #Viña2020 ✊🏿💜 #Apruebo #RenunciaPiñera https://t.co/yniwJScXsZ,['#RenunciaPiñera'],2020-02-19 14:49:35,Santiago
1231947965448835072,JiVoz,"Cómo les quedó el ojo??

#GraciasKramer 
#Vina2020 
#GrandeKramer 
#RenunciaPiñera
#YoApruebo
#FacheríoConDiarrea https://t.co/NyncHdmTN1",['#RenunciaPiñera'],2020-02-24 14:24:18,@ryrsublime.cl
1223771293318877185,FicaYerko,"Insisto... este weon no aprende... 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️

#renunciapiñera https://t.co/nku9xhJ8On",['#RenunciaPiñera'],2020-02-02 00:53:07,
1233474046651764736,nelvergaraleon,"@Cooperativa Este weon es pitoniso o se lo dijo el "" Big-Data"", está pá creerle..Jajaja.Anda tiriton por mandar los pacos a reprimir ,para que saquen sus nuevos juguetes .Yo creo que el #Renunciapiñera ,ya no va si no  el #Renuncia CTM "" , así, a secas..",['#RenunciaPiñera'],2020-02-28 19:28:24,
1225829653409075200,carvallo58,"Y va a caer, y va a caer, ..... la dictadura policial.
Se va acaba, se va acabar, esa costumbre de matar.
#RenunciaPiñera 
#ChileStillViolatingHumanRight 
¡¡JUICIO Y CASTIGO A VIOLADORES DE LOS DDHH!! https://t.co/07CDXBYJey",['#RenunciaPiñera'],2020-02-07 17:12:18,
1231600252840562689,rbrt_cs,Gobierno opresor! #RenunciaPiñera 666 https://t.co/68H9j6APIC,['#RenunciaPiñera'],2020-02-23 15:22:36,Libertador General Bernardo O'
1226478791914070016,crowiquique,"Según la Institución, un 93% de las golpizas fueron perpetradas por funcionarios de @Carabdechile, un 4% por @Ejercito_Chile  y 3% por la @PDI_CHILE . @amnesty @hrw_espanol @ocdeenespanol @ONU_es @UNICEF #renunciapiñera #Sicarios
https://t.co/s6DkDQgt4j",['#RenunciaPiñera'],2020-02-09 12:11:45,"Chile Chico, Chile"
1232494217332744192,ClauOgaz08,"Luna!!! Tu que lo vez, dileeeee, que renuncie el chuchesumadre                           #RenunciaPiñera",['#RenunciaPiñera'],2020-02-26 02:34:54,
1224882595478949888,andyzukita,@lafundacionsol Cuál pacto? La Cocina que hicieron apurados por miedo? #QueSeVayanTodos #RenunciaPiñera,['#RenunciaPiñera'],2020-02-05 02:29:02,Los Angeles. California
