id,username,text,keywords,date,location
1303088941277630464,SergioCabelloL,"La Mafia de la moneda hará lo imposible para remover a quién piense distinto.

Lo hacen en la calle Con las protestas, lo harán con fiscales y jueces.

La igualdad ante la justicia no existe en Chile, por eso no hay ningún político corrupto preso
#RenunciaPiñera
#yoapruebo https://t.co/16u41xpuQm",['#RenunciaPiñera'],2020-09-07 21:53:08,
1300635910409793538,leosoriol,Wajajajajaa... Me rio en tu cara PAYASO ASESINO #ELPEORPRESIDENTEDELAHISTORIA #RenunciaPiñera #ElPeorGobiernoDeLaHistoria @sebastianpinera https://t.co/oLHPBtZNCt,['#RenunciaPiñera'],2020-09-01 03:25:40,
1309504495160897538,migueltorrescl1,@sesnaola Se está cumpliendo la estrategia del fascismo #renunciapiñera #Apruebo #ConvencionConstitucional,['#RenunciaPiñera'],2020-09-25 14:46:15,"Concepción, Chile"
1304402564746797057,TecnoLemebel,#11deSeptiembre el vocero de gobierno suma y sigue...asquerosos! #Apruebo #AprueboSinMiedo #ParaQueNuncaMasEnChile #renunciapiñera #Chile #ChileEnDictadura https://t.co/jAlj7nD1jn,['#RenunciaPiñera'],2020-09-11 12:53:00,
1306293726113943563,juanfralastra,"@rodrigo_logan Gracias #Logan 🙌🏼 no importa lo que te escriban, creo que la gran mayoría de Chilen@s preferimos a una persona con valores y conocimiento real, como tú, a personas con caprichos dictaroriales como la Seremi #PaulaLabra que parece solo vocera de las decisiones de #RenunciaPiñera",['#RenunciaPiñera'],2020-09-16 18:07:48,Chile
1303756510846226437,MarchanStar,"@sebastianpinera 💩💩💩💩😷
No te lo mando a decir con nadie CTM ! Yo no necesito mensajeros !
Tu'  @GobiernodeChile es un rotundo desastre, inepto de mierda ! A'ndate luego y renuncia ,containers de escrotos !
#RenunciaPiñera 
#RenunciaPiñeraCTM 
#CarcelParaPiñera 
#YoApruebo https://t.co/zZkZIUdl9I",['#RenunciaPiñera'],2020-09-09 18:05:49,Cachiyuyo Y Macondo!CHILE😊😝
1309192518756687875,PaimonBelfegor,"Dejare este discurso acá, para que se escuche fuerte la voz del pueblo, #RenunciaPiñera #RenuncienPoliticosCorruptos
#AprueboSinPartidosPoliticos

https://t.co/7WeFiha4XP",['#RenunciaPiñera'],2020-09-24 18:06:34,
1302602179996508162,Vicente73518599,"@polifenolico Los fachos no tienen pudor..... se ríen de la gente, y los fachos pobres, votan por ellos, aspirando a ser iguales.
#RenunciaPiñera",['#RenunciaPiñera'],2020-09-06 13:38:55,
1308926607923597316,AngeloSuazo5,Para que después no digan que no vieron venir los rebrotes... Ya que puedes compartir con 10 familiares en tu casa pero te tienes que ir con cientos de desconocidos en el metro hasta el trabajo #renunciapiñera https://t.co/wEFbwmvDbR,['#RenunciaPiñera'],2020-09-24 00:29:56,
1308059819660783617,CacerolaFrente,"Buenas noticias: esta semana comienza tramitación para segundo retiro de las AFP.
https://t.co/767bvGvfxS
#politicachile #politicachilena #chile🇨🇱 #apruebo #apruebonuevaconstitución  #sipoapruebo  #primeralineachile #AFP #10porciento #RenunciaPiñera #AprueboChileDigno",['#RenunciaPiñera'],2020-09-21 15:05:38,
1308566794366529537,MarchanStar,"Y este delincuente @sebastianpinera  cara de raja ,sigue libre desde 1982,año en que se robo' el Banco de Talca ! Adema's es un vendepatria ,caso Exalmar ,mar a Peru'!
Todo turbio con Piraña,alias ""el letra chica ""! #RenunciaPiñera 
#JusticiaSoloParaRicos 
#PiñeraCuliao chanta!💩 https://t.co/O9wRIUJlZ3 https://t.co/j3KobrbVKt",['#RenunciaPiñera'],2020-09-23 00:40:10,Cachiyuyo Y Macondo!CHILE😊😝
1301264835661967361,auslanderEH,"@jorgemolinas @biobio @Senado_Chile @fiscalesdechile @FiscaliadeChile @polliforero @ernestogarratt @oscarcaceres @OscarContardo Terminado el paro de camionero podemos concluir con verguenza que Chile es una republiqueta bananera que tiene instituciones totalmente podridas...

#RenunciaPiñera",['#RenunciaPiñera'],2020-09-02 21:04:47,"Berlín, Alemania"
1300629365638733824,117Magr,Y donde esta @Carabdechile haciendo respetar la ley? O solo vienen para encubrir a los #CamionerosMafiosos #CamionerosSinverguenzas #CamionerosDelincuentes #CamionerosGolpistas #CamionerosverguenzaNacional #ACAB #PacosSinGloria #pacosqlos #renunciapiñera https://t.co/nr1mpKJS49,['#RenunciaPiñera'],2020-09-01 02:59:39,
1303700771477872640,migueltorrescl1,"¿Cómo será el voto?          1. ¿Quiere usted una nueva Constitución?
—/— Apruebo
——- Rechazo
2. ¿Quienes debieran redactar la nueva Constitución?
—- Convención Mixta
-/- Convención Constitucional #renunciapiñera #Apruebo #ConvencionConstitucional",['#RenunciaPiñera'],2020-09-09 14:24:20,"Concepción, Chile"
1309130502113316865,DiaOctubre,Hoy es 359 de octubre 2019 #ChileDesperto #RenunciaPiñera #Apruebo,['#RenunciaPiñera'],2020-09-24 14:00:08,Santiago de Chile
1305504904832856066,clau_rojasuribe,"@StrongDark_Ale Se pudo haber hecho tanto! Les dieron las directrices, les estaban haciendo la pega!! Pero no, para ellos fue más importante hacerse escuchar que cuidar a la gente. #Desgobierno #RenunciaPiñera",['#RenunciaPiñera'],2020-09-14 13:53:19,Valdivia - Chile
1301258580109283330,dj_bloody,@RadioCorazonFM Adriana colgandose simepre de la pantalla de otros... Basura farandulera!! #RenunciaPiñera #Apruebo,['#RenunciaPiñera'],2020-09-02 20:39:56,
1303123257416134657,O_Molina_O,"@vagoilustrado Dejo #Meme titulado ""El Derecho de Vivir en Paz"" y me retiro lentamente

#RenunciaPiñera
#acusacionconstitucionalaperez
#PacosQlsVerguenzaNacional #PacosSinGloria #CamionerosVerguenzaNacional
#estallidosocial
#UDIotas Alberto Plaza #Maldonado Jaime Guzmán La DC
#VayaAVotarRechazo https://t.co/uJywSyVydD",['#RenunciaPiñera'],2020-09-08 00:09:30,Aquí y ahora
1306625241716850689,CacerolaFrente,"Fiscalía recurre a Corte Suprema para que ordene a Paris entregar documentos que negó en allanamiento.
https://t.co/FJnWnxFztO
#politicachile #politicachilena #chile🇨🇱 #apruebo #apruebonuevaconstitución  #sipoapruebo  #primeralineachile #Covid19 #Pandemia #RenunciaPiñera",['#RenunciaPiñera'],2020-09-17 16:05:08,
1302414529347940353,researcho,@Manena Por favor anótame como uno de los que quiere que #RenunciaPiñera,['#RenunciaPiñera'],2020-09-06 01:13:16,"Cúcuta, Colombia"
1303861219191934981,Jf8913,"Así seria Chile con el proyecto de ley #infraestructuracritica 
#RenunciaPiñera https://t.co/YWq423JNA0",['#RenunciaPiñera'],2020-09-10 01:01:53,
1306381753318281217,Maillanca,"Esta es la policía que quiere entrar a nuestra casas , ni cagando #renunciapiñera https://t.co/HksW1HoMGO",['#RenunciaPiñera'],2020-09-16 23:57:36,
1300868051395641347,MigueI_angeI,"Y... Cero Aprobación de la gente.
#RenunciaPiñera
#elpeorpresidentedechile
#ElPeorGobiernoDeLaHistoria
#CamionerosCuliaos
https://t.co/myPq3FGnXt",['#RenunciaPiñera'],2020-09-01 18:48:07,"Santiago, Chile"
1310942437423091716,DiaOctubre,Hoy es 364 de octubre 2019 #ChileDesperto #RenunciaPiñera #Apruebo,['#RenunciaPiñera'],2020-09-29 14:00:07,Santiago de Chile
1301204931114868739,ActivistaEnRRSS,"#ParoDeCamioneros Siguen las negociaciones entre los #CamionerosMafiosos los #PacosSinGloria y el #GobiernoDeInutiles veremos que sucede 😂

#PacosCuliaos #PacosCriminales #RenunciaRozas #GobiernoCuliao #GobiernoCriminal #RenunciaPiñera
#CamionerosCuliaos #CamionerosTerroristas https://t.co/eAbyZwXj2u",['#RenunciaPiñera'],2020-09-02 17:06:45,"Santiago, Chile"
1300811758987337731,ElPuUn,"@JoviNomas @Mariaisa582 En este caso, solo queda la destitución del @GobiernodeChile por infracción grave a la probidad administrativa...
No es aceptable que el presidente @sebastianpinera aplique la ley según su conveniencia.
#RenunciaPiñera #CamionerosverguenzaNacional",['#RenunciaPiñera'],2020-09-01 15:04:25,"Tiltil, Chile"
1308588324081340417,MaraAnglicaRa12,"@GAMBA_CL Cuando se va este Gil nefasto payaso re qlio? Fecha por favor somos una desteñida imagen de un país con Administracion de Circo Pobre y el payaso a cargo  Piñera 🤡💩

#RenunciaPiñera
#NoMasPiraña
#AdministarcionDeCircoPobre",['#RenunciaPiñera'],2020-09-23 02:05:43,Santiago
1302331572344041475,BigOso562,"Seguimos repartiendo Amor por Santiago!!! 🍝 ❤️

cancinopauli fuck1ngworld__ 

#elpuebloayudaalpueblo #ollacomun #santiago #santiagodechile #chile #ayudanosaayudar #ayudasocial #renunciapiñera #apruebo… https://t.co/rrRE2NUUUA",['#RenunciaPiñera'],2020-09-05 19:43:37,Santiago Chile
1302449328930328576,AntonioHidalRoj,"#Venezuela no solo es un gobierno sino que un estado fallido (no exactamente x sus gobiernos ""socialistas"" recientes) al estar tomado por poderosas mafias como el Cártel de Sinaloa, tiene sentido crisis de drogas en Chile luego de visita de #RenunciaPiñera a Cúcuta, @PDI_CHILE 🇨🇱",['#RenunciaPiñera'],2020-09-06 03:31:33,"Tocopilla, Chile"
